route_id,stop_id,frequency_x,frequency_y,freq_diff,stop_lat,stop_lon
100104,250,12.022222221,3.744444444444444,8.277777776555556,47.6137047,-122.345253
100109,250,8.3,5.308333333333334,2.991666666666667,47.6137047,-122.345253
100011,280,8.708333333,6.366666666666666,2.3416666663333343,47.6107025,-122.340332
100013,280,12.91666667,9.116666666666667,3.8000000033333325,47.6107025,-122.340332
100104,280,12.027777777666666,3.766666666666667,8.261111110999998,47.6107025,-122.340332
100106,280,10.76666667,6.775,3.991666669999999,47.6107025,-122.340332
100108,280,7.566666665,6.558333333333334,1.008333331666666,47.6107025,-122.340332
100109,280,8.3,5.341666666666667,2.958333333333334,47.6107025,-122.340332
100240,280,6.2366666666,4.996666666666667,1.2399999999333327,47.6107025,-122.340332
100459,280,6.233333335,4.608333333333333,1.6250000016666668,47.6107025,-122.340332
100011,320,4.725,6.1,-1.375,47.6062126,-122.336205
100013,320,13.0,9.166666666666666,3.833333333333334,47.6062126,-122.336205
100104,320,12.044444445666665,3.8444444444444446,8.20000000122222,47.6062126,-122.336205
100106,320,10.85,6.733333333333333,4.116666666666666,47.6062126,-122.336205
100108,320,7.6,6.583333333333334,1.0166666666666657,47.6062126,-122.336205
100109,320,8.3,5.375,2.9250000000000007,47.6062126,-122.336205
100239,320,3.7466666666000004,2.2472222222222222,1.4994444443777781,47.6062126,-122.336205
100240,320,6.2666666666,4.986666666666666,1.2799999999333336,47.6062126,-122.336205
100459,320,6.208333335,4.449999999999999,1.7583333350000006,47.6062126,-122.336205
100011,360,4.7,6.108333333333333,-1.4083333333333332,47.6030197,-122.333282
100013,360,13.26666667,9.35,3.9166666699999997,47.6030197,-122.333282
100104,360,12.083333335666666,3.8444444444444446,8.23888889122222,47.6030197,-122.333282
100106,360,10.95,6.716666666666667,4.2333333333333325,47.6030197,-122.333282
100108,360,7.658333335,6.6,1.0583333350000004,47.6030197,-122.333282
100109,360,8.3,5.375,2.9250000000000007,47.6030197,-122.333282
100239,360,3.63,2.225,1.4049999999999998,47.6030197,-122.333282
100240,360,6.2700000000000005,4.753333333333333,1.5166666666666675,47.6030197,-122.333282
100459,360,6.208333335,4.491666666666666,1.7166666683333336,47.6030197,-122.333282
100011,375,4.6916666665,6.125,-1.4333333335000003,47.6012535,-122.331688
100013,375,13.41666667,9.45,3.9666666700000004,47.6012535,-122.331688
100104,375,12.111111112333333,3.8444444444444446,8.266666667888888,47.6012535,-122.331688
100106,375,11.0,7.116666666666667,3.883333333333333,47.6012535,-122.331688
100108,375,7.7,6.616666666666667,1.083333333333333,47.6012535,-122.331688
100109,375,8.3,5.375,2.9250000000000007,47.6012535,-122.331688
100239,375,3.63,2.213888888888889,1.4161111111111109,47.6012535,-122.331688
100240,375,6.05,4.716666666666667,1.333333333333333,47.6012535,-122.331688
100459,375,6.208333335,4.516666666666667,1.6916666683333332,47.6012535,-122.331688
100011,628,8.241666665,5.083333333333333,3.1583333316666673,47.6012192,-122.328903
100013,628,7.0,9.125,-2.125,47.6012192,-122.328903
100104,628,11.944444443333333,4.894444444444444,7.0499999988888895,47.6012192,-122.328903
100106,628,9.016666665,7.416666666666666,1.5999999983333346,47.6012192,-122.328903
100108,628,14.0,4.683333333333334,9.316666666666666,47.6012192,-122.328903
100109,628,10.55,6.35,4.200000000000001,47.6012192,-122.328903
100239,628,4.1366666666,2.8866666666666667,1.2499999999333333,47.6012192,-122.328903
100240,628,5.591666666666666,4.325,1.2666666666666657,47.6012192,-122.328903
100459,628,9.9666666665,5.791666666666667,4.174999999833333,47.6012192,-122.328903
100011,648,8.266666664999999,5.083333333333333,3.183333331666666,47.6043205,-122.331169
100013,648,7.0,9.166666666666668,-2.166666666666668,47.6043205,-122.331169
100104,648,11.933333333333332,4.805555555555556,7.1277777777777755,47.6043205,-122.331169
100106,648,9.041666665,7.425,1.6166666649999994,47.6043205,-122.331169
100108,648,14.0,4.691666666666666,9.308333333333334,47.6043205,-122.331169
100109,648,10.5,6.316666666666666,4.183333333333334,47.6043205,-122.331169
100239,648,4.1366666666,2.8866666666666667,1.2499999999333333,47.6043205,-122.331169
100240,648,5.738888888333332,5.246666666666667,0.4922222216666654,47.6043205,-122.331169
100459,648,9.9666666665,5.791666666666667,4.174999999833333,47.6043205,-122.331169
100011,670,8.3,5.083333333333333,3.2166666666666677,47.6074982,-122.334076
100013,670,7.0,9.216666666666667,-2.216666666666667,47.6074982,-122.334076
100104,670,11.922222222333334,4.788888888888889,7.133333333444445,47.6074982,-122.334076
100106,670,9.066666665,7.433333333333334,1.633333331666666,47.6074982,-122.334076
100108,670,14.0,4.7,9.3,47.6074982,-122.334076
100109,670,10.45,6.283333333333333,4.166666666666666,47.6074982,-122.334076
100239,670,4.1366666666,2.9699999999999998,1.1666666666000003,47.6074982,-122.334076
100240,670,5.7361111105,5.243333333333334,0.4927777771666664,47.6074982,-122.334076
100459,670,9.9666666665,5.791666666666667,4.174999999833333,47.6074982,-122.334076
100011,700,8.333333334999999,4.45,3.8833333349999988,47.6109505,-122.33725
100013,700,7.0,9.266666666666666,-2.2666666666666657,47.6109505,-122.33725
100068,700,17.966666664999998,7.325,10.641666664999999,47.6109505,-122.33725
100082,700,3.2583333335,2.5833333333333335,0.6750000001666665,47.6109505,-122.33725
100104,700,11.338888888999998,3.5625,7.776388888999998,47.6109505,-122.33725
100106,700,9.1,7.433333333333334,1.666666666666666,47.6109505,-122.33725
100108,700,14.0,4.708333333333333,9.291666666666668,47.6109505,-122.33725
100109,700,10.4,6.25,4.15,47.6109505,-122.33725
100159,700,14.13333333,4.45,9.68333333,47.6109505,-122.33725
100236,700,4.1933333334,3.0933333333333333,1.1000000000666668,47.6109505,-122.33725
100240,700,5.730555555166667,5.243333333333334,0.4872222218333331,47.6109505,-122.33725
100459,700,9.9666666665,5.791666666666667,4.174999999833333,47.6109505,-122.33725
100011,992,8.366666665,4.45,3.916666665,47.6146355,-122.33326
100013,992,7.0,9.266666666666666,-2.2666666666666657,47.6146355,-122.33326
100068,992,18.041666665,7.325,10.716666665000002,47.6146355,-122.33326
100082,992,3.3416666665,2.6083333333333334,0.7333333331666667,47.6146355,-122.33326
100011,1010,8.383333335,4.45,3.9333333349999995,47.6167107,-122.330597
100013,1010,7.0,4.65,2.3499999999999996,47.6167107,-122.330597
100068,1010,18.133333335,7.325,10.808333335,47.6167107,-122.330597
100082,1010,3.4,2.625,0.7749999999999999,47.6167107,-122.330597
100011,1040,8.35,4.45,3.8999999999999995,47.6130257,-122.336334
100013,1040,7.0,9.266666666666666,-2.2666666666666657,47.6130257,-122.336334
100068,1040,17.966666664999998,7.325,10.641666664999999,47.6130257,-122.336334
100082,1040,3.3,2.6,0.6999999999999997,47.6130257,-122.336334
100104,1040,8.483333333500001,2.0555555555555554,6.427777777944446,47.6130257,-122.336334
100106,1040,9.1,7.433333333333334,1.666666666666666,47.6130257,-122.336334
100108,1040,14.0,4.708333333333333,9.291666666666668,47.6130257,-122.336334
100459,1040,9.9666666665,5.791666666666667,4.174999999833333,47.6130257,-122.336334
100011,44968,7.733333333500001,5.116666666666667,2.616666666833334,47.4876633,-122.104881
100011,44969,7.733333333500001,5.116666666666667,2.616666666833334,47.4879036,-122.111603
100011,44970,7.733333333500001,5.125,2.608333333500001,47.4880333,-122.117271
100011,44972,7.733333333500001,5.125,2.608333333500001,47.4881287,-122.121468
100011,44974,7.733333333500001,5.133333333333334,2.600000000166667,47.4882507,-122.127037
100011,44976,7.733333333500001,5.133333333333334,2.600000000166667,47.4883614,-122.132011
100011,44977,7.733333333500001,5.1416666666666675,2.5916666668333335,47.4884224,-122.138474
100011,44978,7.733333333500001,5.1416666666666675,2.5916666668333335,47.4884644,-122.143623
100011,44980,7.733333333500001,5.15,2.5833333335000006,47.4884949,-122.148804
100011,45010,7.733333333500001,5.033333333333333,2.7000000001666677,47.4892845,-122.174797
100011,45020,7.733333333500001,5.033333333333333,2.7000000001666677,47.4932213,-122.17495
100011,45021,7.733333333500001,5.033333333333333,2.7000000001666677,47.495533,-122.174988
100011,45022,7.733333333500001,5.033333333333333,2.7000000001666677,47.4986382,-122.175697
100011,45023,9.366666667,6.9,2.466666667,47.4984818,-122.175545
100011,45024,9.35,6.9,2.4499999999999993,47.4951668,-122.175194
100011,45145,9.416666667,6.883333333333334,2.5333333336666657,47.5020638,-122.178596
100133,45145,5.65,4.166666666666666,1.4833333333333343,47.5020638,-122.178596
100011,45170,7.733333333500001,5.033333333333333,2.7000000001666677,47.4994011,-122.179512
100011,46565,7.733333333500001,5.033333333333333,2.7000000001666677,47.5007057,-122.179718
100133,46565,5.8900000006,4.246666666666667,1.6433333339333327,47.5007057,-122.179718
100011,46570,9.4,6.9,2.5,47.4994125,-122.179878
100011,46575,9.383333333,6.9,2.483333332999999,47.4988327,-122.177856
100011,46720,9.35,6.916666666666667,2.4333333333333327,47.4930077,-122.17514
100011,46730,9.333333333,6.916666666666667,2.4166666663333336,47.4896202,-122.175003
100011,54000,7.7416666665000005,5.1,2.641666666500001,47.4814606,-122.095253
100011,54001,7.7416666665000005,5.1,2.641666666500001,47.4830513,-122.092194
100011,54002,7.733333333500001,5.108333333333333,2.6250000001666676,47.4874153,-122.095413
100011,54003,9.2,6.433333333333334,2.7666666666666657,47.4867401,-122.095566
100011,54005,9.2,6.433333333333334,2.7666666666666657,47.4826546,-122.093788
100011,54010,9.2,6.433333333333334,2.7666666666666657,47.4815445,-122.098206
100011,54015,9.2,6.433333333333334,2.7666666666666657,47.4821701,-122.099403
100011,54020,9.2,6.433333333333334,2.7666666666666657,47.4822311,-122.103897
100011,54025,9.2,6.433333333333334,2.7666666666666657,47.4823303,-122.107193
100011,54030,9.2,6.433333333333334,2.7666666666666657,47.4821129,-122.111603
100011,54035,9.2,6.433333333333334,2.7666666666666657,47.4807434,-122.113678
100011,54045,9.2,6.433333333333334,2.7666666666666657,47.4788094,-122.115364
100011,54050,9.2,6.433333333333334,2.7666666666666657,47.4769821,-122.115334
100011,54055,9.2,6.433333333333334,2.7666666666666657,47.4753532,-122.115303
100011,54060,9.2,6.433333333333334,2.7666666666666657,47.4736252,-122.115295
100011,54065,9.2,6.433333333333334,2.7666666666666657,47.47369,-122.117233
100011,54070,9.2,6.433333333333334,2.7666666666666657,47.4737892,-122.121437
100011,54075,9.2,6.433333333333334,2.7666666666666657,47.4738197,-122.124893
100011,54080,9.216666667,6.433333333333334,2.7833333336666666,47.4738426,-122.128952
100011,54085,9.216666667,6.433333333333334,2.7833333336666666,47.4738541,-122.131996
100011,54090,9.216666667,6.433333333333334,2.7833333336666666,47.4755516,-122.134811
100011,54095,9.233333333,6.433333333333334,2.7999999996666656,47.4757195,-122.140373
100011,54100,9.233333333,6.433333333333334,2.7999999996666656,47.47575,-122.142738
100011,54105,9.233333333,6.433333333333334,2.7999999996666656,47.4757729,-122.145676
100011,54110,9.233333333,6.433333333333334,2.7999999996666656,47.4760971,-122.14801
100011,54115,9.233333333,6.433333333333334,2.7999999996666656,47.4776306,-122.148117
100011,54120,9.25,6.433333333333334,2.8166666666666664,47.4796371,-122.148132
100011,54125,9.25,6.433333333333334,2.8166666666666664,47.4814034,-122.148132
100011,54130,9.25,6.433333333333334,2.8166666666666664,47.4850655,-122.148216
100011,54135,9.266666667,6.433333333333334,2.8333333336666673,47.4877625,-122.148239
100011,54140,7.733333333500001,5.15,2.5833333335000006,47.4885254,-122.151466
100011,54145,7.733333333500001,5.15,2.5833333335000006,47.4885864,-122.157219
100011,54760,9.533333333,3.2333333333333334,6.2999999996666665,47.5183716,-122.197174
100011,54770,9.516666667,3.2333333333333334,6.2833333336666675,47.5170822,-122.195641
100011,54780,9.5,3.2333333333333334,6.266666666666667,47.5158424,-122.191391
100011,54790,9.5,3.2333333333333334,6.266666666666667,47.5156746,-122.18795
100011,54800,9.483333333,3.2333333333333334,6.249999999666666,47.5141258,-122.185822
100011,54810,9.483333333,3.2333333333333334,6.249999999666666,47.5119324,-122.185806
100011,54820,9.466666667,3.2333333333333334,6.233333333666667,47.5096054,-122.185768
100011,54830,9.466666667,6.883333333333334,2.5833333336666664,47.5080299,-122.185768
100011,54841,9.466666667,6.883333333333334,2.5833333336666664,47.5065842,-122.1838
100011,54860,9.433333333,6.883333333333334,2.5499999996666665,47.5069313,-122.178703
